ProductID,ProductName,ProductDescription,ProductCateryName,ProductSubcateryName,Manufacturer
564,"Proseware Projector 1080p DLP86 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Proseware, Inc."
565,"Proseware Projector 720p LCD56 Silver","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Proseware, Inc."
566,"Proseware Projector 720p DLP56 Silver","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Proseware, Inc."
567,"Proseware Projector 480p LCD12 Silver","High brightness, 1300 ANSI lumen Light output, remote control",Computers,"Projectors & Screens","Proseware, Inc."
568,"Proseware Projector 480p DLP12 Silver","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Proseware, Inc."
569,"Proseware Screen 125in X1609 Silver","16:9 aspect ratios-125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Proseware, Inc."
570,"Proseware Screen 113in X1609 Silver","16:9 aspect ratios-113in, dual wall and ceiling- perfect for home / business",Computers,"Projectors & Screens","Proseware, Inc."
571,"Proseware Screen 106in M1609 Silver","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Proseware, Inc."
572,"Proseware Screen 100in M1609 Silver","16:9 aspect ratios-100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Proseware, Inc."
573,"Proseware Screen 85in E1010 Silver","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Proseware, Inc."
574,"Proseware Screen 80in E1010 Silver","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Computers,"Projectors & Screens","Proseware, Inc."
575,"Contoso Projector 1080p X980 Black","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Contoso, Ltd"
576,"Contoso Projector 1080p X981 Black","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
577,"Contoso Projector 720p M620 Black","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
578,"Contoso Projector 720p M621 Black","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Contoso, Ltd"
579,"Contoso Projector 480p M480 Black","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Contoso, Ltd"
580,"Contoso Projector 480p M481 Black","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Contoso, Ltd"
581,"Contoso Screen 125in M250 Black","16:9 aspect ratios - 125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Contoso, Ltd"
582,"Contoso Screen 113in M251 Black","16:9 aspect ratios-113in, dual wall and ceiling-perfect for home / business",Computers,"Projectors & Screens","Contoso, Ltd"
583,"Contoso Screen 106in M060 Black","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Contoso, Ltd"
584,"Contoso Screen 100in E010 Black","16:9 aspect ratios - 100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Contoso, Ltd"
585,"Contoso Screen 85in E085 Black","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Contoso, Ltd"
586,"Contoso Screen 80in E080 Black","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Computers,"Projectors & Screens","Contoso, Ltd"
587,"Contoso Projector 1080p X980 White","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Contoso, Ltd"
588,"Contoso Projector 1080p X981 White","1920 x 1080p pixel resolution, HDTV 1080p native resolution,8000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
589,"Contoso Projector 720p M620 White","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
590,"Contoso Projector 720p M621 White","Native 720p resolution, 1700 ANSI lumens,2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Contoso, Ltd"
591,"Contoso Projector 480p M480 White","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Contoso, Ltd"
592,"Contoso Projector 480p M481 White","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Contoso, Ltd"
593,"Contoso Screen 125in M250 White","16:9 aspect ratios-125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Contoso, Ltd"
594,"Contoso Screen 113in M251 White","16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business",Computers,"Projectors & Screens","Contoso, Ltd"
595,"Contoso Screen 106in M060 White","16:9 aspect Ratios - 106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Contoso, Ltd"
596,"Contoso Screen 100in E010 White","16:9 aspect Ratio-100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Contoso, Ltd"
597,"Contoso Screen 85in E085 White","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Contoso, Ltd"
598,"Contoso Screen 80in E080 White","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Computers,"Projectors & Screens","Contoso, Ltd"
599,"Contoso Projector 1080p X980 Silver","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Contoso, Ltd"
600,"Contoso Projector 1080p X981 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
601,"Contoso Projector 720p M620 Silver","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Contoso, Ltd"
602,"Contoso Projector 720p M621 Silver","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Contoso, Ltd"
603,"Contoso Projector 480p M480 Silver","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Contoso, Ltd"
604,"Contoso Projector 480p M481 Silver","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Contoso, Ltd"
605,"Contoso Screen 125in M250 Silver","16:9 aspect ratio-125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Contoso, Ltd"
606,"Contoso Screen 113in M251 Silver","16:9 aspect ratio-113in, dual wall and ceiling-perfect for home / business",Computers,"Projectors & Screens","Contoso, Ltd"
607,"Contoso Screen 106in M060 Silver","16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Contoso, Ltd"
608,"Contoso Screen 100in E010 Silver","16:9 aspect ratio-100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Contoso, Ltd"
609,"Contoso Screen 85in E085 Silver","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Contoso, Ltd"
610,"Contoso Screen 80in E080 Silver","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",Computers,"Projectors & Screens","Contoso, Ltd"
611,"WWI Projector 1080p LCD86 Black","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Wide World Importers"
612,"WWI Projector 1080p DLP86 Black","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
613,"WWI Projector 720p LCD56 Black","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
614,"WWI Projector 720p DLP56 Black","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Wide World Importers"
615,"WWI Projector 480p LCD12 Black","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Wide World Importers"
616,"WWI Projector 480p DLP12 Black","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Wide World Importers"
617,"WWI Screen 125in M1611 Black","16:9 Aspect Ratio - 125in. 160 degree wide viewing angle.",Computers,"Projectors & Screens","Wide World Importers"
618,"WWI Screen 113in M1610 Black","16:9 Aspect Ratio - 113in.Dual wall and ceiling - perfect for home / business.",Computers,"Projectors & Screens","Wide World Importers"
619,"WWI Screen 106in M1609 Black","16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Wide World Importers"
620,"WWI Screen 100in M1609 Black","16:9 aspect ratio-100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Wide World Importers"
621,"WWI Screen 85in E1010 Black","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Wide World Importers"
622,"WWI Projector 1080p LCD86 White","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Wide World Importers"
623,"WWI Projector 1080p DLP86 White","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
624,"WWI Projector 720p LCD56 White","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
625,"WWI Projector 720p DLP56 White","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Wide World Importers"
626,"WWI Projector 480p LCD12 White","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Wide World Importers"
627,"WWI Projector 480p DLP12 White","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Wide World Importers"
628,"WWI Screen 125in M1611 White","16:9 aspect ratio-125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Wide World Importers"
629,"WWI Screen 113in M1610 White","16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business",Computers,"Projectors & Screens","Wide World Importers"
630,"WWI Screen 106in M1609 White","16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Wide World Importers"
631,"WWI Screen 100in M1609 White","16:9 aspect ratios-100in, designed for wall or ceiling installation",Computers,"Projectors & Screens","Wide World Importers"
632,"WWI Screen 85in E1010 White","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Computers,"Projectors & Screens","Wide World Importers"
633,"WWI Projector 1080p LCD86 Silver","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Computers,"Projectors & Screens","Wide World Importers"
634,"WWI Projector 1080p DLP86 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
635,"WWI Projector 720p LCD56 Silver","720p high definition performance with 10,000:1 contrast ratio",Computers,"Projectors & Screens","Wide World Importers"
636,"WWI Projector 720p DLP56 Silver","Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Computers,"Projectors & Screens","Wide World Importers"
637,"WWI Projector 480p LCD12 Silver","High brightness, 1300 ANSI lumen light output, remote control",Computers,"Projectors & Screens","Wide World Importers"
638,"WWI Projector 480p DLP12 Silver","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Computers,"Projectors & Screens","Wide World Importers"
639,"WWI Screen 125in M1611 Silver","16:9 aspect ratio-125in, 160 degree wide viewing angle",Computers,"Projectors & Screens","Wide World Importers"
640,"WWI Screen 113in M1610 Silver","16:9 aspect ratio-113in, dual wall and ceiling - perfect for home / business",Computers,"Projectors & Screens","Wide World Importers"
641,"WWI Screen 106in M1609 Silver","16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Computers,"Projectors & Screens","Wide World Importers"
642,"Proseware Photo Ink Jet Printer M100 Black","Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds",Computers,"Printers, Scanners & Fax","Proseware, Inc."
643,"Proseware Ink Jet All in one M300 Black","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray",Computers,"Printers, Scanners & Fax","Proseware, Inc."
644,"Proseware Laser Jet Printer E100 Black","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Computers,"Printers, Scanners & Fax","Proseware, Inc."
645,"Proseware Laser Jet Color Printer X300 Black","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Computers,"Printers, Scanners & Fax","Proseware, Inc."
646,"Proseware Laser Jet All in one X300 Black","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Computers,"Printers, Scanners & Fax","Proseware, Inc."
647,"Proseware Fax phone E100 Black","14.2 x 6.7 x 14.5 inches, perfect for home or office use.",Computers,"Printers, Scanners & Fax","Proseware, Inc."
648,"Proseware Fax Machine E100 Black","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3” color LCD",Computers,"Printers, Scanners & Fax","Proseware, Inc."
649,"Proseware Laser Fax Printer E100 Black","6.4 x 11.4 x 17.1 inches, offering high-quality and fast output",Computers,"Printers, Scanners & Fax","Proseware, Inc."
650,"Proseware Ink Jet Fax Machine E100 Black","17.7 x 14.5 x 6.9 inches, Inkjet Fax Machine",Computers,"Printers, Scanners & Fax","Proseware, Inc."
651,"Proseware Mobile Receipt and Document Scanner M200 Black","13.7 x 8.8 x 7.6 inches,  mobile receipt and document scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
652,"Proseware Scan Jet Digital Flat Bed Scanner M300 Black","7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
653,"Proseware All-In-One Photo Printer M200 Black","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Computers,"Printers, Scanners & Fax","Proseware, Inc."
654,"Proseware Ink Jet Wireless All-In-One Printer M400 Black","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Computers,"Printers, Scanners & Fax","Proseware, Inc."
655,"Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black","20 x 11.9 x 15.8 inches, robust and affordable scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
656,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black","8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies",Computers,"Printers, Scanners & Fax","Proseware, Inc."
657,"Proseware Duplex Scanner M200 Black","8.2 x 17.8 x 16 inches, duplex scans  ",Computers,"Printers, Scanners & Fax","Proseware, Inc."
658,"Proseware High Speed Laser M2000 Black","22.3 x 13.2 x 21 inches, 30 pounds, high speed Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
659,"Proseware Laser Fax Printer M250 Black","19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",Computers,"Printers, Scanners & Fax","Proseware, Inc."
660,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone",Computers,"Printers, Scanners & Fax","Proseware, Inc."
661,"Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset",Computers,"Printers, Scanners & Fax","Proseware, Inc."
662,"Proseware Slim-Design Fax Machine with Answering System X180 Black","22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
663,"Proseware High-Performance Business-Class Laser Fax X200 Black","17.7 x 13.9 x 6.7 inches. 12.8 pounds, high-Performance business-class Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
664,"Proseware Professional Quality Plain-Paper Fax and Copier X100 Black","Print, copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in",Computers,"Printers, Scanners & Fax","Proseware, Inc."
665,"Proseware Photo Inkjet Printer E290 Black","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Computers,"Printers, Scanners & Fax","Proseware, Inc."
666,"Proseware Office Jet All-in-One Printer M500 Black","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Computers,"Printers, Scanners & Fax","Proseware, Inc."
667,"Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black","17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless all-in-one Ink jet Printer",Computers,"Printers, Scanners & Fax","Proseware, Inc."
668,"Proseware Photo smart All-in-One Printer M380 Black","9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",Computers,"Printers, Scanners & Fax","Proseware, Inc."
669,"Proseware Wireless Photo All-in-One Printer M390 Black","11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",Computers,"Printers, Scanners & Fax","Proseware, Inc."
670,"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black","17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color ink jet printer that prints, copies, scans, and faxes. Prints at speeds of up to 23ppm",Computers,"Printers, Scanners & Fax","Proseware, Inc."
671,"Proseware Photo Inkjet Printer M100 Grey","Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds",Computers,"Printers, Scanners & Fax","Proseware, Inc."
672,"Proseware Ink Jet All in one M300 Grey","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  large 80-sheet input tray",Computers,"Printers, Scanners & Fax","Proseware, Inc."
673,"Proseware Laser Jet Printer E100 Grey","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Computers,"Printers, Scanners & Fax","Proseware, Inc."
674,"Proseware Laser Jet Color Printer X300 Grey","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Computers,"Printers, Scanners & Fax","Proseware, Inc."
675,"Proseware Laser Jet All in one X300 Grey","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Computers,"Printers, Scanners & Fax","Proseware, Inc."
676,"Proseware Fax phone E100 Grey","14.2 x 6.7 x 14.5 inches, perfect for home or office use",Computers,"Printers, Scanners & Fax","Proseware, Inc."
677,"Proseware Fax Machine E100 Grey","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3” color LCD",Computers,"Printers, Scanners & Fax","Proseware, Inc."
678,"Proseware Laser Fax Printer E100 Grey","6.4 x 11.4 x 17.1 inches, offering high-quality and fast output",Computers,"Printers, Scanners & Fax","Proseware, Inc."
679,"Proseware Ink Jet Fax Machine E100 Grey","17.7 x 14.5 x 6.9 inches, Ink jet Fax machine",Computers,"Printers, Scanners & Fax","Proseware, Inc."
680,"Proseware Mobile Receipt and Document Scanner M200 Grey","13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
681,"Proseware Scan Jet Digital Flat Bed Scanner M300 Grey","7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
682,"Proseware All-In-One Photo Printer M200 Grey","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Computers,"Printers, Scanners & Fax","Proseware, Inc."
683,"Proseware Ink Jet Wireless All-In-One Printer M400 Grey","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Computers,"Printers, Scanners & Fax","Proseware, Inc."
684,"Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey","20 x 11.9 x 15.8 inches, robust and affordable scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
685,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey","8.2 x 17.8 x 16 inches, compact 3-in-1 color ink jet printer that prints, scans, and copies",Computers,"Printers, Scanners & Fax","Proseware, Inc."
686,"Proseware Duplex Scanner M200 Grey","8.2 x 17.8 x 16 inches, duplex scans  ",Computers,"Printers, Scanners & Fax","Proseware, Inc."
687,"Proseware High Speed Laser Fax M2000 Grey","22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
688,"Proseware Laser Fax Printer M250 Grey","19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",Computers,"Printers, Scanners & Fax","Proseware, Inc."
689,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey","17 x 11.7 x 6.1 inches, 18 pounds, color Ink jet Fax, Copier, Phone",Computers,"Printers, Scanners & Fax","Proseware, Inc."
690,"Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset",Computers,"Printers, Scanners & Fax","Proseware, Inc."
691,"Proseware Slim-Design Fax Machine with Answering System X180 Grey","22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
692,"Proseware High-Performance Business-Class Laser Fax X200 Grey","17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
693,"Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey","Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in",Computers,"Printers, Scanners & Fax","Proseware, Inc."
694,"Proseware Photo Ink Jet Printer E290 Grey","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Computers,"Printers, Scanners & Fax","Proseware, Inc."
695,"Proseware Office Jet All-in-One Printer M500 Grey","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Computers,"Printers, Scanners & Fax","Proseware, Inc."
696,"Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey","17.2 x 5.5 x 8.1 inches. 8.4 pounds, office jet wireless all-in-one Ink jet Printer",Computers,"Printers, Scanners & Fax","Proseware, Inc."
697,"Proseware Photo Smart All-in-One Printer M380 Grey","9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",Computers,"Printers, Scanners & Fax","Proseware, Inc."
698,"Proseware Wireless Photo All-in-One Printer M390 Grey","11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",Computers,"Printers, Scanners & Fax","Proseware, Inc."
699,"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey","17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",Computers,"Printers, Scanners & Fax","Proseware, Inc."
700,"Proseware Photo Ink Jet Printer M100 White","Print speeds up to 26ppm, 6.4 x 11.4 x 17, 2 inches, 12.8 pounds",Computers,"Printers, Scanners & Fax","Proseware, Inc."
701,"Proseware Ink Jet All in one M300 White","17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  All in one,  large 80-sheet input tray",Computers,"Printers, Scanners & Fax","Proseware, Inc."
702,"Proseware Laser Jet Printer E100 White","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",Computers,"Printers, Scanners & Fax","Proseware, Inc."
703,"Proseware Laser Jet Color Printer X300 White","16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",Computers,"Printers, Scanners & Fax","Proseware, Inc."
704,"Proseware Laser Jet All in one X300 White","17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",Computers,"Printers, Scanners & Fax","Proseware, Inc."
705,"Proseware Fax Phone E100 White","14.2 x 6.7 x 14.5 inches, perfect for home or office use",Computers,"Printers, Scanners & Fax","Proseware, Inc."
706,"Proseware Fax Machine E100 White","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3” color LCD",Computers,"Printers, Scanners & Fax","Proseware, Inc."
707,"Proseware Laser Fax Printer E100 White","6.4 x 11.4 x 17, 1 inches, offering high-quality and fast output",Computers,"Printers, Scanners & Fax","Proseware, Inc."
708,"Proseware Ink Jet Fax Machine E100 White","17.7 x 14.5 x 6.9 inches, Ink jet Fax machine",Computers,"Printers, Scanners & Fax","Proseware, Inc."
709,"Proseware Mobile Receipt and Document Scanner M200 White","13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
710,"Proseware Scan Jet Digital Flat Bed Scanner M300 White","7.2 x 18 x 15.1 inches, scan Jet Digital Flat Bed Scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
711,"Proseware All-In-One Photo Printer M200 White","14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",Computers,"Printers, Scanners & Fax","Proseware, Inc."
712,"Proseware Ink Jet Wireless All-In-One Printer M400 White","17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",Computers,"Printers, Scanners & Fax","Proseware, Inc."
713,"Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White","20 x 11.9 x 15.8 inches, robust and affordable  scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
714,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White","8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies",Computers,"Printers, Scanners & Fax","Proseware, Inc."
715,"Proseware Duplex Scanner M200 White","8.2 x 17.8 x 16 inches, duplex scans  ",Computers,"Printers, Scanners & Fax","Proseware, Inc."
716,"Proseware High Speed Laser M2000 White","22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
717,"Proseware Laser Fax Printer M250 White","19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer",Computers,"Printers, Scanners & Fax","Proseware, Inc."
718,"Proseware Color Ink jet Fax, Copier, Phone M250 White","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone",Computers,"Printers, Scanners & Fax","Proseware, Inc."
719,"Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset",Computers,"Printers, Scanners & Fax","Proseware, Inc."
720,"Proseware Slim-Design Fax Machine with Answering System X180 White","22.5 x 15.6 x 9.6 inches, 15 pounds, Flatbed scanner",Computers,"Printers, Scanners & Fax","Proseware, Inc."
721,"Proseware High-Performance Business-Class Laser Fax X200 White","17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance Business-Class Laser Fax",Computers,"Printers, Scanners & Fax","Proseware, Inc."
722,"Proseware Professional Quality Plain-Paper Fax and Copier X100 White","Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in",Computers,"Printers, Scanners & Fax","Proseware, Inc."
723,"Proseware Photo Ink jet Printer E290 White","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",Computers,"Printers, Scanners & Fax","Proseware, Inc."
724,"Proseware Office Jet All-in-One Printer M500 White","13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",Computers,"Printers, Scanners & Fax","Proseware, Inc."
